0.0,0.0,0.0,179.9,0.0,0.0,0.0,
0.0,91.86,114.96,143.82,114.96,0.0,0.0,
0.0,73.39,0.0,0.0,91.86,0.0,0.0,
0.0,37.33,46.79,58.61,73.39,58.61,0.0,
0.0,29.77,0.0,0.0,0.0,46.79,0.0,
0.0,15.0,18.87,23.71,29.77,37.33,0.0,
0.0,11.9,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,
